index	P(0)	P(1)	P(2)	Pw	N(0)	N(1)	N(2)	Cd(0)	Cd(1)	Cd(2)	Cd(3)
2990	-0.0330979	1.75326	0.101259	1	-0.150471	0.460814	0.874648	0.0423608	0.0219872	0.015487	1
2991	-0.0317039	1.75359	0.101259	1	-0.0761777	0.478601	0.874722	0.0418827	0.0218845	0.0154869	1
2992	-0.0302747	1.75371	0.101259	1	-4.63391e-08	0.484587	0.874743	0.0463932	0.0249987	0.0183439	1
2993	-0.0288454	1.75359	0.101259	1	0.0761776	0.478601	0.874722	0.0484007	0.0243192	0.0171889	1
2994	-0.0274514	1.75326	0.101259	1	0.150471	0.460814	0.874648	0.0512695	0.0262412	0.0185002	1
2995	-0.0261269	1.75271	0.101259	1	0.221039	0.431667	0.874531	0.0497628	0.0262538	0.0185002	1
2996	-0.0249045	1.75195	0.101259	1	0.286124	0.391875	0.874395	0.0386418	0.0201399	0.0135841	1
2997	-0.0238144	1.75102	0.101259	1	0.344144	0.342447	0.87424	0.0322462	0.017216	0.0119224	1
2998	-0.0228833	1.74992	0.101259	1	0.393679	0.28462	0.874076	0.0307	0.0159917	0.0116122	1
2999	-0.0221342	1.74869	0.101259	1	0.433493	0.219794	0.873942	0.0277809	0.0144438	0.0107308	1
3000	-0.0215856	1.74736	0.101259	1	0.462651	0.149586	0.873829	0.0240245	0.013203	0.00999982	1
3001	-0.0212509	1.74596	0.101259	1	0.480435	0.0757194	0.873755	0.023983	0.0132623	0.0111547	1
3002	-0.0211384	1.74452	0.101259	1	0.486409	-5.7864e-07	0.873731	0.0599179	0.0370533	0.0286497	1
3003	-0.0212509	1.74309	0.101259	1	0.480435	-0.0757205	0.873756	0.13442	0.0749069	0.0531834	1
3004	-0.0215856	1.74169	0.101259	1	0.462651	-0.149586	0.87383	0.186148	0.106277	0.0765608	1
3005	-0.0221342	1.74036	0.101259	1	0.4335	-0.219797	0.873937	0.197751	0.106919	0.0760201	1
3006	-0.0228833	1.73913	0.101259	1	0.393685	-0.284611	0.874076	0.15873	0.0780494	0.0499127	1
3007	-0.0238144	1.73803	0.101259	1	0.344144	-0.342452	0.874238	0.175156	0.0864364	0.0576668	1
3008	-0.0249045	1.7371	0.101259	1	0.286125	-0.391874	0.874395	0.168262	0.0822807	0.0544268	1
3009	-0.0261269	1.73634	0.101259	1	0.221039	-0.431672	0.874529	0.169844	0.0846782	0.0547224	1
3010	-0.0274514	1.73579	0.101259	1	0.150454	-0.460818	0.874648	0.170664	0.0876027	0.0555478	1
3011	-0.0288454	1.73546	0.101259	1	0.0761776	-0.478601	0.874722	0.172203	0.0870139	0.0563934	1
3012	-0.0302747	1.73534	0.101259	1	-2.97046e-08	-0.484587	0.874743	0.17589	0.0916941	0.0624632	1
3013	-0.0317039	1.73546	0.101259	1	-0.0761778	-0.4786	0.874722	0.187548	0.10155	0.0664772	1
3014	-0.0330979	1.73579	0.101259	1	-0.150471	-0.460813	0.874648	0.203597	0.116687	0.0748709	1
3015	-0.0344224	1.73634	0.101259	1	-0.221039	-0.431667	0.874532	0.226601	0.127286	0.0843315	1
3016	-0.0356448	1.7371	0.101259	1	-0.286124	-0.391875	0.874395	0.266628	0.167824	0.120364	1
3017	-0.036735	1.73803	0.101259	1	-0.344144	-0.342446	0.87424	0.339167	0.239464	0.198555	1
3018	-0.0376661	1.73913	0.101259	1	-0.393678	-0.28462	0.874076	0.340757	0.253642	0.214797	1
3019	-0.0384151	1.74036	0.101259	1	-0.433492	-0.219793	0.873942	0.362653	0.275828	0.235133	1
3020	-0.0389638	1.74169	0.101259	1	-0.462659	-0.149585	0.873826	0.376262	0.304987	0.262251	1
3021	-0.0392984	1.74309	0.101259	1	-0.480435	-0.0757137	0.873756	0.372867	0.301984	0.259502	1
3022	-0.0404315	1.74452	0.10065	1	-0.540976	5.77602e-07	0.841038	0.264324	0.202521	0.172361	1
3023	-0.0403065	1.74612	0.10065	1	-0.534335	0.0842111	0.841067	0.161649	0.114125	0.0973049	1
3024	-0.0399344	1.74768	0.10065	1	-0.514571	0.166371	0.841152	0.127818	0.0876825	0.0733066	1
3025	-0.0393245	1.74916	0.10065	1	-0.482159	0.244472	0.841282	0.0424803	0.0249255	0.0203831	1
3026	-0.0384917	1.75052	0.10065	1	-0.437874	0.316565	0.841459	0.0371235	0.0188005	0.0129999	1
3027	-0.0374566	1.75174	0.10065	1	-0.382805	0.380911	0.841646	0.0380657	0.0192893	0.012983	1
3028	-0.0362447	1.75278	0.10065	1	-0.318281	0.435928	0.841822	0.0427679	0.02175	0.0145848	1
3029	-0.0348858	1.75362	0.10065	1	-0.245879	0.480201	0.841992	0.0453043	0.0242451	0.0177176	1
3030	-0.0334133	1.75423	0.10065	1	-0.167392	0.512635	0.842132	0.0497066	0.0262361	0.018496	1
3031	-0.0318635	1.75461	0.10065	1	-0.0847441	0.532443	0.842213	0.0509704	0.0264606	0.0185002	1
3032	-0.0302747	1.75473	0.10065	1	-9.03258e-08	0.539102	0.84224	0.0528606	0.0273209	0.0185002	1
3033	-0.0286858	1.75461	0.10065	1	0.084744	0.532443	0.842213	0.0538533	0.0270003	0.0185002	1
3034	-0.027136	1.75423	0.10065	1	0.167392	0.512635	0.842132	0.0503169	0.026114	0.0182058	1
3035	-0.0256635	1.75362	0.10065	1	0.245879	0.480201	0.841992	0.0530632	0.0263762	0.0177493	1
3036	-0.0243046	1.75278	0.10065	1	0.318281	0.435928	0.841822	0.0523747	0.0263625	0.0178961	1
3037	-0.0230927	1.75174	0.10065	1	0.382805	0.380911	0.841646	0.0433002	0.0225729	0.0155295	1
3038	-0.0220576	1.75052	0.10065	1	0.437874	0.316565	0.841459	0.0341872	0.0175898	0.0122864	1
3039	-0.0212248	1.74916	0.10065	1	0.482159	0.244472	0.841282	0.030451	0.0158469	0.0110026	1
3040	-0.0206149	1.74768	0.10065	1	0.514572	0.166371	0.841152	0.0258799	0.0140244	0.0103634	1
3041	-0.0202429	1.74612	0.10065	1	0.534338	0.0842124	0.841066	0.0204667	0.011605	0.00858926	1
3042	-0.0201178	1.74452	0.10065	1	0.540976	-5.77602e-07	0.841038	0.0593803	0.0320022	0.0236572	1
3043	-0.0202429	1.74293	0.10065	1	0.534334	-0.084211	0.841068	0.120481	0.063088	0.0421596	1
3044	-0.0206149	1.74137	0.10065	1	0.514571	-0.166372	0.841152	0.166118	0.0905003	0.0639767	1
3045	-0.0212248	1.73989	0.10065	1	0.482159	-0.244473	0.841282	0.159236	0.0804203	0.0530275	1
3046	-0.0220576	1.73853	0.10065	1	0.437874	-0.316566	0.841459	0.14855	0.0710628	0.0454631	1
3047	-0.0230927	1.73731	0.10065	1	0.382815	-0.38092	0.841637	0.139663	0.0665039	0.0421857	1
3048	-0.0243046	1.73627	0.10065	1	0.318271	-0.435913	0.841833	0.140276	0.0662107	0.0434817	1
3049	-0.0256636	1.73543	0.10065	1	0.245887	-0.480216	0.841981	0.151814	0.072272	0.0461108	1
3050	-0.027136	1.73482	0.10065	1	0.167392	-0.512635	0.842131	0.160969	0.0812927	0.0512695	1
3051	-0.0286858	1.73444	0.10065	1	0.0847442	-0.532443	0.842213	0.167321	0.0816593	0.05351	1
3052	-0.0302747	1.73432	0.10065	1	4.51629e-08	-0.539102	0.84224	0.165685	0.0841329	0.0559038	1
3053	-0.0318636	1.73444	0.10065	1	-0.0847441	-0.532443	0.842213	0.170104	0.0866687	0.0561285	1
3054	-0.0334133	1.73482	0.10065	1	-0.167392	-0.512635	0.842132	0.170848	0.0861043	0.0558215	1
3055	-0.0348858	1.73543	0.10065	1	-0.245879	-0.4802	0.841992	0.172758	0.0895435	0.0569321	1
3056	-0.0362447	1.73627	0.10065	1	-0.318281	-0.435928	0.841822	0.197428	0.104517	0.0754396	1
3057	-0.0374567	1.73731	0.10065	1	-0.382815	-0.380922	0.841636	0.199242	0.104579	0.0723167	1
3058	-0.0384917	1.73853	0.10065	1	-0.437873	-0.316565	0.841459	0.287368	0.19943	0.154729	1
3059	-0.0393245	1.73989	0.10065	1	-0.482162	-0.244465	0.841283	0.347775	0.261589	0.217528	1
3060	-0.0399344	1.74137	0.10065	1	-0.514572	-0.166365	0.841153	0.356942	0.27659	0.231827	1
3061	-0.0403065	1.74293	0.10065	1	-0.534334	-0.0842167	0.841067	0.366247	0.289174	0.241538	1
3062	-0.0414104	1.74452	0.0999771	1	-0.593438	-2.91256e-07	0.80488	0.24995	0.189082	0.159231	1
3063	-0.0412733	1.74628	0.0999771	1	-0.586157	0.0923839	0.804913	0.155349	0.110815	0.0937747	1
3064	-0.0408654	1.74798	0.0999771	1	-0.564489	0.182518	0.805009	0.0861029	0.0546472	0.0440797	1
3065	-0.0401967	1.74961	0.0999771	1	-0.52895	0.268186	0.805163	0.0386544	0.0201823	0.0141814	1
3066	-0.0392836	1.7511	0.0999771	1	-0.480391	0.347302	0.805361	0.0424093	0.0212483	0.0145056	1
3067	-0.0381488	1.75244	0.0999771	1	-0.419988	0.417941	0.805565	0.046664	0.0231534	0.0152085	1
3068	-0.0368201	1.75358	0.0999771	1	-0.349208	0.478299	0.805782	0.0471892	0.0234807	0.0154868	1
3069	-0.0353302	1.7545	0.0999771	1	-0.269803	0.526887	0.805976	0.053963	0.0250163	0.0183592	1
3070	-0.0337158	1.75517	0.0999771	1	-0.183681	0.56252	0.806122	0.0527779	0.0260187	0.0175116	1
3071	-0.0320167	1.75558	0.0999771	1	-0.092984	0.584255	0.806226	0.0552666	0.0270361	0.017642	1
3072	-0.0302747	1.75572	0.0999771	1	5.9441e-08	0.591547	0.80627	0.0536165	0.0258989	0.0176013	1
3073	-0.0285326	1.75558	0.0999771	1	0.0929841	0.584255	0.806226	0.0477394	0.0239955	0.0155083	1
3074	-0.0268335	1.75517	0.0999771	1	0.183681	0.562521	0.806122	0.0444732	0.0226947	0.0157101	1
3075	-0.0252191	1.7545	0.0999771	1	0.269803	0.526887	0.805976	0.0441488	0.0218671	0.0154539	1
3076	-0.0237292	1.75358	0.0999771	1	0.349208	0.478299	0.805782	0.0464126	0.0235618	0.0159963	1
3077	-0.0224005	1.75244	0.0999771	1	0.419988	0.417941	0.805565	0.0461568	0.0232359	0.0159963	1
3078	-0.0212657	1.7511	0.0999771	1	0.48039	0.347301	0.805361	0.0446192	0.0221739	0.0137021	1
3079	-0.0203527	1.74961	0.0999771	1	0.52895	0.268185	0.805164	0.0394422	0.0189925	0.0139605	1
3080	-0.019684	1.74798	0.0999771	1	0.56449	0.182514	0.805009	0.0270125	0.0141831	0.00978122	1
3081	-0.019276	1.74628	0.0999771	1	0.586157	0.0923785	0.804914	0.0211418	0.0109914	0.00823899	1
3082	-0.0191389	1.74452	0.0999771	1	0.593438	8.7258e-07	0.80488	0.0331773	0.0165235	0.0120116	1
3083	-0.019276	1.74277	0.0999771	1	0.586157	-0.092385	0.804913	0.102533	0.0487743	0.0337074	1
3084	-0.019684	1.74107	0.0999771	1	0.564489	-0.182518	0.805009	0.125188	0.0612461	0.0423114	1
3085	-0.0203527	1.73944	0.0999771	1	0.52895	-0.268186	0.805163	0.137769	0.0662537	0.0431454	1
3086	-0.0212657	1.73795	0.0999771	1	0.48039	-0.347303	0.805361	0.100982	0.0463942	0.0301991	1
3087	-0.0224005	1.73661	0.0999771	1	0.419998	-0.417932	0.805565	0.107205	0.0497092	0.0329326	1
3088	-0.0237293	1.73547	0.0999771	1	0.349207	-0.478304	0.805779	0.110084	0.05163	0.0334499	1
3089	-0.0252192	1.73455	0.0999771	1	0.269789	-0.526894	0.805976	0.119538	0.0592917	0.0403995	1
3090	-0.0268335	1.73388	0.0999771	1	0.183681	-0.562521	0.806121	0.157064	0.0776978	0.0512695	1
3091	-0.0285327	1.73347	0.0999771	1	0.092984	-0.584255	0.806226	0.165525	0.0802198	0.0528606	1
3092	-0.0302747	1.73333	0.0999771	1	-8.44063e-08	-0.591547	0.80627	0.169855	0.0812513	0.0536705	1
3093	-0.0320167	1.73347	0.0999771	1	-0.092984	-0.584255	0.806226	0.170012	0.0873135	0.0571844	1
3094	-0.0337158	1.73388	0.0999771	1	-0.183681	-0.56252	0.806122	0.165126	0.0842837	0.0514003	1
3095	-0.0353302	1.73455	0.0999771	1	-0.269803	-0.526886	0.805976	0.162742	0.0819128	0.0568243	1
3096	-0.0368201	1.73547	0.0999771	1	-0.34922	-0.47829	0.805782	0.158931	0.0761661	0.0481571	1
3097	-0.0381488	1.73661	0.0999771	1	-0.419988	-0.417936	0.805568	0.145817	0.0695873	0.0432978	1
3098	-0.0392837	1.73795	0.0999771	1	-0.480384	-0.347311	0.805361	0.165898	0.0864635	0.0584002	1
3099	-0.0401967	1.73944	0.0999771	1	-0.52895	-0.268184	0.805164	0.26953	0.197018	0.160363	1
3100	-0.0408654	1.74107	0.0999771	1	-0.564484	-0.182512	0.805014	0.337004	0.251258	0.206079	1
3101	-0.0412733	1.74277	0.0999771	1	-0.586157	-0.0923776	0.804914	0.341914	0.254152	0.208637	1
3102	-0.0423435	1.74452	0.099244	1	-0.643573	1.15821e-06	0.765385	0.24481	0.18338	0.153493	1
3103	-0.0421949	1.74642	0.099244	1	-0.635682	0.100186	0.765423	0.0755747	0.0504622	0.0431477	1
3104	-0.0417528	1.74827	0.099244	1	-0.612193	0.197935	0.765533	0.0435034	0.0225164	0.0159316	1
3105	-0.0410281	1.75003	0.099244	1	-0.573665	0.29086	0.765708	0.0426025	0.0221143	0.0152085	1
3106	-0.0400385	1.75165	0.099244	1	-0.521032	0.376698	0.765914	0.0479041	0.0230655	0.0167347	1
3107	-0.0388086	1.7531	0.099244	1	-0.455547	0.453315	0.766148	0.051239	0.0255578	0.0162439	1
3108	-0.0373685	1.75434	0.099244	1	-0.378782	0.518792	0.766407	0.0530647	0.0267312	0.0185553	1
3109	-0.0357538	1.75533	0.099244	1	-0.292638	0.571533	0.766625	0.0582465	0.0268567	0.019769	1
3110	-0.0340041	1.75606	0.099244	1	-0.199245	0.610196	0.766787	0.0488934	0.0238724	0.016627	1
3111	-0.0321626	1.7565	0.099244	1	-0.100889	0.633785	0.766902	0.0496507	0.0235356	0.0163549	1
3112	-0.0302747	1.75665	0.099244	1	2.2594e-08	0.641734	0.766927	0.0418614	0.0199135	0.0143377	1
3113	-0.0283867	1.7565	0.099244	1	0.10089	0.633785	0.766902	0.0388006	0.0183569	0.0131539	1
3114	-0.0265452	1.75606	0.099244	1	0.199245	0.610196	0.766787	0.038048	0.0181189	0.0126806	1
3115	-0.0247955	1.75533	0.099244	1	0.292638	0.571533	0.766624	0.0397324	0.0186842	0.0135945	1
3116	-0.0231808	1.75434	0.099244	1	0.378782	0.518792	0.766407	0.0408725	0.0199009	0.0147895	1
3117	-0.0217407	1.7531	0.099244	1	0.455547	0.453315	0.766148	0.0395306	0.0196378	0.0135883	1
3118	-0.0205108	1.75165	0.099244	1	0.521032	0.376698	0.765914	0.0414156	0.0204849	0.01297	1
3119	-0.0195213	1.75003	0.099244	1	0.573665	0.29086	0.765708	0.0384021	0.018284	0.0135212	1
3120	-0.0187965	1.74827	0.099244	1	0.612193	0.197935	0.765534	0.0312998	0.0156645	0.0115062	1
3121	-0.0183544	1.74642	0.099244	1	0.635678	0.100187	0.765425	0.025583	0.0137949	0.00933587	1
3122	-0.0182058	1.74452	0.099244	1	0.643574	-5.76726e-07	0.765384	0.0271787	0.0140092	0.0102521	1
3123	-0.0183544	1.74263	0.099244	1	0.635682	-0.100187	0.765422	0.0589545	0.0268577	0.0192373	1
3124	-0.0187965	1.74078	0.099244	1	0.612193	-0.197936	0.765533	0.100556	0.0471047	0.0320157	1
3125	-0.0195213	1.73902	0.099244	1	0.573665	-0.290861	0.765708	0.103574	0.0488637	0.0335234	1
3126	-0.0205108	1.7374	0.099244	1	0.521032	-0.376699	0.765914	0.093059	0.0423115	0.0273209	1
3127	-0.0217407	1.73595	0.099244	1	0.455546	-0.453315	0.766148	0.100337	0.0468995	0.0308377	1
3128	-0.0231808	1.73471	0.099244	1	0.378793	-0.518805	0.766392	0.097528	0.0487828	0.0347036	1
3129	-0.0247955	1.73372	0.099244	1	0.292638	-0.571533	0.766624	0.0976164	0.0494611	0.0357077	1
3130	-0.0265452	1.73299	0.099244	1	0.199245	-0.610196	0.766787	0.135514	0.0668238	0.0441012	1
3131	-0.0283867	1.73255	0.099244	1	0.10089	-0.633785	0.766902	0.13342	0.0646471	0.0443621	1
3132	-0.0302747	1.7324	0.099244	1	0	-0.641734	0.766927	0.148282	0.0782626	0.0484714	1
3133	-0.0321627	1.73255	0.099244	1	-0.10089	-0.633785	0.766902	0.131361	0.0683652	0.0445523	1
3134	-0.0340041	1.73299	0.099244	1	-0.199245	-0.610196	0.766787	0.149527	0.0778194	0.0474926	1
3135	-0.0357538	1.73372	0.099244	1	-0.292638	-0.571533	0.766625	0.165133	0.0828059	0.0595113	1
3136	-0.0373685	1.73471	0.099244	1	-0.378782	-0.518791	0.766407	0.147566	0.0722723	0.0479412	1
3137	-0.0388086	1.73595	0.099244	1	-0.455536	-0.453304	0.766161	0.136819	0.0648033	0.0409152	1
3138	-0.0400385	1.7374	0.099244	1	-0.521032	-0.376697	0.765914	0.13697	0.0621648	0.0393856	1
3139	-0.0410281	1.73902	0.099244	1	-0.573665	-0.290859	0.765708	0.14974	0.0744556	0.0477211	1
3140	-0.0417528	1.74078	0.099244	1	-0.612199	-0.197938	0.765528	0.193809	0.116301	0.0886773	1
3141	-0.0421949	1.74263	0.099244	1	-0.635683	-0.100188	0.765421	0.298743	0.222372	0.182017	1
3142	-0.043227	1.74452	0.0984535	1	-0.691169	-8.70678e-07	0.722693	0.0850642	0.0507604	0.0395999	1
3143	-0.0430675	1.74656	0.0984535	1	-0.6827	0.107602	0.722733	0.0324616	0.0176108	0.0133334	1
3144	-0.0425931	1.74855	0.0984535	1	-0.657486	0.212586	0.722854	0.0398877	0.0205207	0.0146344	1
3145	-0.0418153	1.75043	0.0984535	1	-0.616135	0.312405	0.723036	0.0459405	0.0226735	0.0152085	1
3146	-0.0407533	1.75218	0.0984535	1	-0.559616	0.404601	0.723276	0.05298	0.0256174	0.0174023	1
3147	-0.0394333	1.75373	0.0984535	1	-0.489301	0.486897	0.723544	0.0503832	0.0245004	0.0173945	1
3148	-0.0378878	1.75506	0.0984535	1	-0.406889	0.557276	0.723799	0.0500771	0.0244371	0.0174813	1
3149	-0.0361549	1.75612	0.0984535	1	-0.314374	0.613969	0.724024	0.0484832	0.0227643	0.0164465	1
3150	-0.0342771	1.7569	0.0984535	1	-0.214031	0.655497	0.724234	0.0420169	0.0204948	0.0145342	1
3151	-0.0323008	1.75738	0.0984535	1	-0.108358	0.680883	0.724332	0.0362518	0.0169115	0.01231	1
3152	-0.0302747	1.75754	0.0984535	1	6.66109e-08	0.689403	0.724378	0.0364106	0.0171153	0.012538	1
3153	-0.0282485	1.75738	0.0984535	1	0.108358	0.680883	0.724332	0.0371115	0.0174317	0.0128382	1
3154	-0.0262722	1.7569	0.0984535	1	0.214031	0.655497	0.724234	0.0360342	0.0167317	0.0121437	1
3155	-0.0243944	1.75612	0.0984535	1	0.314374	0.613969	0.724024	0.0349011	0.0159346	0.0116369	1
3156	-0.0226615	1.75506	0.0984535	1	0.406889	0.557276	0.723799	0.0455209	0.0210208	0.0160275	1
3157	-0.021116	1.75373	0.0984535	1	0.4893	0.486897	0.723544	0.0530393	0.0249237	0.018108	1
3158	-0.019796	1.75218	0.0984535	1	0.559616	0.404601	0.723276	0.0705299	0.0332182	0.0237051	1
3159	-0.018734	1.75043	0.0984535	1	0.616136	0.312405	0.723035	0.0573808	0.0282189	0.0210483	1
3160	-0.0179563	1.74855	0.0984535	1	0.657486	0.212586	0.722854	0.0243404	0.0130917	0.0104086	1
3161	-0.0174818	1.74656	0.0984535	1	0.6827	0.107601	0.722732	0.0257758	0.0135111	0.00972122	1
3162	-0.0173223	1.74452	0.0984535	1	0.69117	-1.15971e-06	0.722692	0.0267809	0.0137019	0.0103297	1
3163	-0.0174818	1.74249	0.0984535	1	0.682696	-0.1076	0.722736	0.0208106	0.00973922	0.00701408	1
3164	-0.0179563	1.7405	0.0984535	1	0.657486	-0.212587	0.722854	0.0648358	0.0305237	0.0201548	1
3165	-0.0187341	1.73862	0.0984535	1	0.616126	-0.3124	0.723046	0.127185	0.0573159	0.037106	1
3166	-0.019796	1.73687	0.0984535	1	0.559616	-0.404601	0.723276	0.109837	0.0504928	0.0339847	1
3167	-0.021116	1.73532	0.0984535	1	0.4893	-0.486897	0.723544	0.112079	0.0541297	0.0374658	1
3168	-0.0226615	1.73399	0.0984535	1	0.406888	-0.557276	0.723799	0.0849455	0.0424782	0.0305288	1
3169	-0.0243944	1.73293	0.0984535	1	0.314365	-0.61395	0.724045	0.089353	0.0422945	0.028426	1
3170	-0.0262722	1.73215	0.0984535	1	0.214031	-0.655497	0.724234	0.0822827	0.0406478	0.028426	1
3171	-0.0282485	1.73167	0.0984535	1	0.108358	-0.680883	0.724332	0.0842075	0.0420751	0.0294352	1
3172	-0.0302747	1.73151	0.0984535	1	1.22516e-07	-0.689403	0.724378	0.0875141	0.0419165	0.031248	1
3173	-0.0323009	1.73167	0.0984535	1	-0.108358	-0.680883	0.724332	0.105539	0.0527454	0.0376126	1
3174	-0.0342772	1.73215	0.0984535	1	-0.214031	-0.655496	0.724234	0.117448	0.0603267	0.0379784	1
3175	-0.0361549	1.73293	0.0984535	1	-0.314374	-0.613969	0.724024	0.109361	0.0537103	0.0368352	1
3176	-0.0378879	1.73399	0.0984535	1	-0.406888	-0.557275	0.7238	0.107869	0.0529088	0.0381876	1
3177	-0.0394334	1.73532	0.0984535	1	-0.489301	-0.486897	0.723544	0.102325	0.049607	0.0343033	1
3178	-0.0407533	1.73687	0.0984535	1	-0.559616	-0.4046	0.723277	0.112591	0.0486278	0.0303852	1
3179	-0.0418153	1.73862	0.0984535	1	-0.616139	-0.312398	0.723035	0.121122	0.0532248	0.0351081	1
3180	-0.0425931	1.7405	0.0984535	1	-0.657488	-0.212575	0.722856	0.125106	0.0612003	0.0381842	1
3181	-0.0430675	1.74249	0.0984535	1	-0.6827	-0.107598	0.722733	0.127093	0.0644752	0.0458224	1
3182	-0.0440573	1.74452	0.0976088	1	-0.736023	1.15765e-06	0.676957	0.0743095	0.0375198	0.0270216	1
3183	-0.0438876	1.74669	0.0976088	1	-0.727009	0.11458	0.677	0.0338893	0.0170191	0.0121834	1
3184	-0.0433827	1.7488	0.0976088	1	-0.70018	0.226391	0.677123	0.0397594	0.0199773	0.013942	1
3185	-0.0425551	1.75081	0.0976088	1	-0.656159	0.33269	0.677328	0.0445394	0.0212702	0.0160398	1
3186	-0.041425	1.75267	0.0976088	1	-0.595997	0.430891	0.677584	0.0699358	0.0357799	0.0266929	1
3187	-0.0400204	1.75432	0.0976088	1	-0.521129	0.518584	0.677861	0.0462441	0.0220297	0.0159379	1
3188	-0.0383759	1.75573	0.0976088	1	-0.433363	0.593576	0.678132	0.0525046	0.024808	0.0176327	1
3189	-0.0365318	1.75687	0.0976088	1	-0.33486	0.653976	0.678369	0.0501521	0.0244137	0.01709	1
3190	-0.0345337	1.7577	0.0976088	1	-0.227991	0.698245	0.678582	0.0391588	0.0184981	0.0137845	1
3191	-0.0324307	1.75821	0.0976088	1	-0.115433	0.725277	0.678711	0.0329717	0.015216	0.0111537	1
3192	-0.0302747	1.75838	0.0976088	1	4.52131e-08	0.734356	0.678765	0.0332173	0.0153608	0.0112609	1
3193	-0.0281186	1.75821	0.0976088	1	0.115433	0.725277	0.678711	0.0359209	0.0165904	0.0122578	1
3194	-0.0260156	1.7577	0.0976088	1	0.227991	0.698245	0.678582	0.0330754	0.0152693	0.0111884	1
3195	-0.0240175	1.75687	0.0976088	1	0.33486	0.653976	0.678369	0.0337013	0.0155813	0.0113689	1
3196	-0.0221734	1.75573	0.0976088	1	0.433363	0.593576	0.678133	0.0465847	0.0209965	0.0156137	1
3197	-0.0205289	1.75432	0.0976088	1	0.521129	0.518584	0.677861	0.0458742	0.0213732	0.0153457	1
3198	-0.0191243	1.75267	0.0976088	1	0.596008	0.4309	0.677569	0.0382378	0.0185937	0.0138386	1
3199	-0.0179943	1.75081	0.0976088	1	0.656159	0.33269	0.677328	0.0471727	0.0231502	0.016879	1
3200	-0.0171666	1.7488	0.0976088	1	0.70018	0.226391	0.677123	0.0287042	0.0150626	0.0114881	1
3201	-0.0166617	1.74669	0.0976088	1	0.727009	0.114579	0.677	0.0241636	0.0122905	0.00913748	1
3202	-0.016492	1.74452	0.0976088	1	0.736023	8.69725e-07	0.676957	0.0253482	0.0124771	0.00904264	1
3203	-0.0166617	1.74236	0.0976088	1	0.727008	-0.114587	0.677	0.0168074	0.00802319	0.00560539	1
3204	-0.0171666	1.74024	0.0976088	1	0.70018	-0.226389	0.677123	0.0669049	0.0312579	0.0207398	1
3205	-0.0179943	1.73824	0.0976088	1	0.656158	-0.332696	0.677326	0.105981	0.0501169	0.0335131	1
3206	-0.0191243	1.73638	0.0976088	1	0.595991	-0.430899	0.677584	0.122782	0.0556443	0.0367939	1
3207	-0.0205289	1.73473	0.0976088	1	0.521129	-0.518584	0.67786	0.118534	0.0561918	0.0399646	1
3208	-0.0221735	1.73332	0.0976088	1	0.433375	-0.593567	0.678133	0.0869653	0.0439034	0.0319184	1
3209	-0.0240175	1.73218	0.0976088	1	0.334858	-0.653981	0.678365	0.0897873	0.0426741	0.0287087	1
3210	-0.0260156	1.73135	0.0976088	1	0.227974	-0.698251	0.678582	0.0848096	0.041846	0.0291804	1
3211	-0.0281186	1.73084	0.0976088	1	0.115433	-0.725277	0.678711	0.086481	0.0422252	0.0300928	1
3212	-0.0302747	1.73067	0.0976088	1	-9.28058e-08	-0.734356	0.678765	0.0947564	0.0459103	0.0317419	1
3213	-0.0324308	1.73084	0.0976088	1	-0.115433	-0.725277	0.678711	0.0938761	0.0456216	0.0322602	1
3214	-0.0345337	1.73135	0.0976088	1	-0.227991	-0.698245	0.678582	0.0897301	0.0444519	0.0304678	1
3215	-0.0365319	1.73218	0.0976088	1	-0.33486	-0.653976	0.678369	0.083045	0.04033	0.0287645	1
3216	-0.0383759	1.73332	0.0976088	1	-0.433363	-0.593576	0.678133	0.0829788	0.0405242	0.0296911	1
3217	-0.0400205	1.73473	0.0976088	1	-0.521129	-0.518583	0.677861	0.0867286	0.0436687	0.0318418	1
3218	-0.041425	1.73638	0.0976088	1	-0.596009	-0.4309	0.677569	0.084008	0.0364864	0.0244235	1
3219	-0.0425551	1.73824	0.0976088	1	-0.656168	-0.332695	0.677316	0.0807871	0.0324618	0.0203135	1
3220	-0.0433827	1.74024	0.0976088	1	-0.700173	-0.22639	0.67713	0.113405	0.0529972	0.0352543	1
3221	-0.0438876	1.74236	0.0976088	1	-0.727005	-0.114579	0.677005	0.113339	0.0552825	0.0350495	1
3222	-0.0448309	1.74452	0.0967134	1	-0.777927	1.15677e-06	0.628355	0.100162	0.0484899	0.0322338	1
3223	-0.0446517	1.74681	0.0967134	1	-0.768403	0.121112	0.628402	0.0349394	0.0179386	0.0123596	1
3224	-0.0441185	1.74905	0.0967134	1	-0.74006	0.239282	0.628535	0.0367315	0.0176373	0.0128208	1
3225	-0.0432444	1.75117	0.0967134	1	-0.693562	0.351657	0.628737	0.0669648	0.0331932	0.0234183	1
3226	-0.0420509	1.75312	0.0967134	1	-0.629998	0.455489	0.628993	0.0736012	0.0371105	0.0271063	1
3227	-0.0405675	1.75487	0.0967134	1	-0.550894	0.548208	0.629272	0.044782	0.0213401	0.0153281	1
3228	-0.0388306	1.75636	0.0967134	1	-0.458131	0.627498	0.629573	0.0547132	0.0235698	0.0166218	1
3229	-0.0368831	1.75756	0.0967134	1	-0.354002	0.691369	0.629834	0.0470963	0.0224641	0.0160154	1
